sentence 	 label
in a move that has implications for ad targeting and reporting, yahoo! has hired usama fayyad, a co-founder of the company now known as revenue science, to the newly-created position of chief data officer . 	3
peoplesoft inc. capitulated to oracle corp., accepting a sweetened \$10.3 billion takeover offer to end an 18-month battle that pitted peoplesoft against its investors and led to the ouster of its chief executive . 	2
the us army says more people than previously acknowledged have died in its custody in afghanistan . 	0
us web browser developer mozillas open-source browser firefox has recorded over 10m downloads since it was launched in november . 	3
firefox, the mozilla-based open-source browser has grown by more than a third over the past month, according to websidestory, an independent web metrics firm . 	3
insecurity is a great motivator. facing increasing criticism about his shot selection and the prospect of losing his starting job because of the return of two-time all-star allan houston, young 	1
reuters - a suicide car bomber struck an entrance\to baghdad's green zone government compound tuesday, 24 hours\after an almost identical attack at the same checkpoint on the\first anniversary of saddam hussein's arrest . 	0
what do women want? luciano manganella, the owner of the trendy boston women's boutique jasminesola, has a pretty good idea. and now after 34 years in business, he's plotting a major expansion . 	2
paul tellier stepped down as president and chief executive of bombardier inc. yesterday, surprising investors and sending the train and plane maker's shares down as much as 26 percent to a 10-year low . 	2
washington: nasa administrator sean o #39;keefe has resigned, spending three turbulent years at the helm of the us space agency which saw the crash of columbia space shuttle, a painful probe into the disaster and severe austerity measures . 	3
qwest communications may not be immediately affected by a sprint-nextel merger, but its options could become more limited. at one time, qwest and sprint were viewed as possible merger partners . 	2
new york dec 13, 2004 - the internet #39;s key oversight agency gave a preliminary nod monday to new domain names targeting mobile services and the jobs market . 	3
the friction that sometimes strains the patient-doctor relationship when lawyers seek medical care is at an all-time high . 	3
washington -- the us supreme court will take up one of the key arguments about the use of file-sharing services. the justices will consider whether peer-to-peer internet file-sharing services can be held responsible 	3
sony corp. and samsung electronics said on tuesday they had agreed to share patents on basic technology to speed up product development and avoid adding to a growing number of cross-border patent disputes . 	3
the chicago white sox traded outfield slugger carlos lee to the milwaukee brewers for outfielder scott podsednik , reliever luis vizcaino , and a player to be named in a deal announced yesterday at baseball's winter meetings in anaheim, calif . 	1
shares in vodafone group plc, the world #39;s largest mobile-phone operator, dropped after the wall street journal said the company is considering bidding with us partner verizon communications inc . 	2
javed miandad has come out strongly against bob woolmer #39;s coaching methods and is extremely sceptical about pakistan #39;s chances in the test series against australia . 	1
eeding the pleas of the entertainment industry, the us supreme court has agreed to consider calling a halt to internet file-sharing that allows millions of computer users to obtain free copies of movies and music . 	3
